lat,lon,our_class,margin,diesing_class,abslat
-42.0,-8.0,carbonate-ooze,-1.2117648,Calcareous sediment,42.0
-42.0,-7.0,carbonate-ooze,-1.0764706,Calcareous sediment,42.0
-42.0,-6.0,carbonate-ooze,-0.9862747,Calcareous sediment,42.0
-42.0,-5.0,carbonate-ooze,-0.8509803,Calcareous sediment,42.0
-42.0,-4.0,carbonate-ooze,-0.8509803,Calcareous sediment,42.0
-42.0,-3.0,clay,-0.7156863,Calcareous sediment,42.0
-42.0,-2.0,carbonate-ooze,-1.0313725,Calcareous sediment,42.0
-42.0,-1.0,carbonate-ooze,-1.527451,Calcareous sediment,42.0
-42.0,1.0,carbonate-ooze,-2.2941177,Lithogenous sediment,42.0
-42.0,2.0,carbonate-ooze,-1.7078431,Calcareous sediment,42.0
-42.0,3.0,clay,-0.58039236,Clay,42.0
-42.0,4.0,clay,-0.26470566,Clay,42.0
-42.0,5.0,clay,-0.17451,Clay,42.0
-42.0,6.0,clay,-0.17451,Clay,42.0
-42.0,7.0,clay,-0.17451,Clay,42.0
-42.0,8.0,clay,-0.26470566,Clay,42.0
-42.0,9.0,clay,-0.4000001,Clay,42.0
-42.0,10.0,clay,-0.58039236,Calcareous sediment,42.0
-42.0,11.0,clay,-0.76078415,Clay,42.0
-42.0,12.0,carbonate-ooze,-0.80588245,Clay,42.0
-42.0,13.0,clay,-0.670588,Calcareous sediment,42.0
-42.0,14.0,clay,-0.44509792,Clay,42.0
-42.0,15.0,clay,-0.1294117,Clay,42.0
-42.0,16.0,clay,0.050980568,Clay,42.0
-42.0,17.0,clay,0.050980568,Clay,42.0
-42.0,18.0,clay,0.005882263,Clay,42.0
-42.0,19.0,clay,0.005882263,Clay,42.0
-42.0,20.0,clay,0.7509804,Clay,42.0
-42.0,21.0,clay,0.7960782,Clay,42.0
-42.0,22.0,clay,0.61568594,Clay,42.0
-42.0,23.0,clay,0.07450962,Clay,42.0
-42.0,24.0,clay,-0.64705896,Calcareous sediment,42.0
-42.0,25.0,carbonate-ooze,-0.78235316,Calcareous sediment,42.0
-42.0,26.0,clay,-0.6019609,Calcareous sediment,42.0
-42.0,27.0,clay,-0.511765,Calcareous sediment,42.0
-42.0,28.0,clay,-0.15098047,Calcareous sediment,42.0
-42.0,29.0,clay,0.48039198,Clay,42.0
-42.0,30.0,clay,0.7960782,Clay,42.0
-42.0,31.0,clay,0.7509804,Clay,42.0
-42.0,32.0,clay,0.5705881,Clay,42.0
-42.0,33.0,clay,0.7058821,Clay,42.0
-42.0,34.0,clay,0.5254898,Clay,42.0
-42.0,35.0,clay,0.2999997,Clay,42.0
-42.0,36.0,clay,0.11960745,Calcareous sediment,42.0
-42.0,37.0,clay,-0.19607878,Calcareous sediment,42.0
-42.0,38.0,clay,-0.6019609,Calcareous sediment,42.0
-42.0,39.0,carbonate-ooze,-1.0529413,Calcareous sediment,42.0
-42.0,40.0,carbonate-ooze,-1.3235297,Calcareous sediment,42.0
-42.0,41.0,carbonate-ooze,-1.819608,Calcareous sediment,42.0
-42.0,42.0,carbonate-ooze,-1.7745099,Calcareous sediment,42.0
-42.0,43.0,carbonate-ooze,-1.4137256,Calcareous sediment,42.0
-42.0,44.0,carbonate-ooze,-1.4137256,Calcareous sediment,42.0
-42.0,45.0,carbonate-ooze,-1.2333336,Calcareous sediment,42.0
-42.0,46.0,carbonate-ooze,-1.0980394,Calcareous sediment,42.0
-42.0,47.0,carbonate-ooze,-1.0980394,Calcareous sediment,42.0
-42.0,48.0,carbonate-ooze,-1.1431375,Calcareous sediment,42.0
-42.0,49.0,carbonate-ooze,-1.1431375,Clay,42.0
-42.0,50.0,carbonate-ooze,-1.0078433,Calcareous sediment,42.0
-42.0,51.0,carbonate-ooze,-0.8274512,Calcareous sediment,42.0
-42.0,52.0,clay,-0.6019609,Clay,42.0
-42.0,53.0,clay,-0.46666694,Calcareous sediment,42.0
-42.0,54.0,clay,-0.15098047,Clay,42.0
-42.0,55.0,clay,0.07450962,Clay,42.0
-42.0,56.0,clay,0.20980358,Clay,42.0
-42.0,57.0,clay,0.34509802,Clay,42.0
-42.0,58.0,clay,0.48039198,Clay,42.0
-42.0,59.0,clay,0.5705881,Clay,42.0
-42.0,60.0,clay,0.5705881,Clay,42.0
-42.0,61.0,clay,0.66078424,Clay,42.0
-42.0,62.0,clay,0.7960782,Radiolarian ooze,42.0
-42.0,63.0,clay,0.7960782,Clay,42.0
-42.0,64.0,clay,0.66078424,Clay,42.0
-42.0,65.0,clay,0.48039198,Clay,42.0
-42.0,66.0,clay,0.16470575,Clay,42.0
-42.0,67.0,clay,-0.015686512,Clay,42.0
-42.0,68.0,clay,-0.105882645,Clay,42.0
-42.0,69.0,clay,-0.19607878,Calcareous sediment,42.0
-42.0,70.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,71.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,72.0,clay,-0.3764708,Calcareous sediment,42.0
-42.0,73.0,clay,-0.46666694,Calcareous sediment,42.0
-42.0,74.0,carbonate-ooze,-0.64705896,Calcareous sediment,42.0
-42.0,75.0,carbonate-ooze,-0.8725493,Calcareous sediment,42.0
-42.0,76.0,carbonate-ooze,-1.0529413,Calcareous sediment,42.0
-42.0,77.0,carbonate-ooze,-1.1882355,Lithogenous sediment,42.0
-42.0,78.0,carbonate-ooze,-1.2784317,Lithogenous sediment,42.0
-42.0,79.0,carbonate-ooze,-1.3235297,Lithogenous sediment,42.0
-42.0,80.0,carbonate-ooze,-1.3686275,Lithogenous sediment,42.0
-42.0,81.0,carbonate-ooze,-1.4588237,Lithogenous sediment,42.0
-42.0,82.0,carbonate-ooze,-1.5490198,Lithogenous sediment,42.0
-42.0,83.0,carbonate-ooze,-1.3686275,Calcareous sediment,42.0
-42.0,84.0,carbonate-ooze,-1.1431375,Calcareous sediment,42.0
-42.0,85.0,carbonate-ooze,-1.1431375,Calcareous sediment,42.0
-42.0,86.0,carbonate-ooze,-1.4588237,Calcareous sediment,42.0
-42.0,87.0,carbonate-ooze,-1.5941179,Calcareous sediment,42.0
-42.0,88.0,carbonate-ooze,-1.5490198,Calcareous sediment,42.0
-42.0,89.0,carbonate-ooze,-1.5490198,Calcareous sediment,42.0
-42.0,90.0,carbonate-ooze,-1.5039217,Calcareous sediment,42.0
-42.0,91.0,carbonate-ooze,-1.3235297,Calcareous sediment,42.0
-42.0,92.0,carbonate-ooze,-1.1882355,Calcareous sediment,42.0
-42.0,93.0,carbonate-ooze,-1.0529413,Calcareous sediment,42.0
-42.0,94.0,carbonate-ooze,-0.9627452,Calcareous sediment,42.0
-42.0,95.0,carbonate-ooze,-0.91764736,Calcareous sediment,42.0
-42.0,96.0,carbonate-ooze,-0.78235316,Calcareous sediment,42.0
-42.0,97.0,clay,-0.69215703,Calcareous sediment,42.0
-42.0,98.0,clay,-0.6019609,Calcareous sediment,42.0
-42.0,99.0,clay,-0.511765,Calcareous sediment,42.0
-42.0,100.0,clay,-0.42156887,Calcareous sediment,42.0
-42.0,101.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,102.0,clay,-0.2411766,Calcareous sediment,42.0
-42.0,103.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,104.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,105.0,clay,-0.2862749,Calcareous sediment,42.0
-42.0,106.0,clay,-0.15098047,Calcareous sediment,42.0
-42.0,107.0,clay,-0.15098047,Calcareous sediment,42.0
-42.0,108.0,clay,-0.06078434,Calcareous sediment,42.0
-42.0,109.0,clay,0.029411793,Calcareous sediment,42.0
-42.0,110.0,clay,0.029411793,Calcareous sediment,42.0
-42.0,111.0,clay,0.07450962,Calcareous sediment,42.0
-42.0,112.0,clay,0.11960745,Calcareous sediment,42.0
-42.0,113.0,clay,0.11960745,Calcareous sediment,42.0
-42.0,114.0,clay,0.16470575,Calcareous sediment,42.0
-42.0,115.0,clay,0.16470575,Calcareous sediment,42.0
-42.0,116.0,clay,0.20980358,Clay,42.0
-42.0,117.0,clay,0.2549019,Calcareous sediment,42.0
-42.0,118.0,clay,0.39019585,Clay,42.0
-42.0,119.0,clay,0.34509802,Clay,42.0
-42.0,120.0,clay,0.39019585,Clay,42.0
-42.0,121.0,clay,0.5254898,Clay,42.0
-42.0,122.0,clay,0.48039198,Clay,42.0
-42.0,123.0,clay,0.43529415,Clay,42.0
-42.0,124.0,clay,0.48039198,Clay,42.0
-42.0,125.0,clay,0.5254898,Clay,42.0
-42.0,126.0,clay,0.5705881,Clay,42.0
-42.0,127.0,clay,0.66078424,Clay,42.0
-42.0,128.0,clay,0.7960782,Clay,42.0
-42.0,129.0,clay,0.8411765,Clay,42.0
-42.0,130.0,clay,0.8411765,Clay,42.0
-42.0,131.0,clay,0.8411765,Clay,42.0
-42.0,132.0,clay,0.7960782,Clay,42.0
-42.0,133.0,clay,0.7960782,Clay,42.0
-42.0,134.0,clay,0.7509804,Clay,42.0
-42.0,135.0,clay,0.7058821,Clay,42.0
-42.0,136.0,clay,0.66078424,Clay,42.0
-42.0,137.0,clay,0.66078424,Clay,42.0
-42.0,138.0,clay,0.61568594,Clay,42.0
-42.0,139.0,clay,0.5705881,Calcareous sediment,42.0
-42.0,140.0,clay,0.5705881,Clay,42.0
-42.0,141.0,clay,0.61568594,Clay,42.0
-42.0,142.0,clay,0.5705881,Clay,42.0
-42.0,151.0,clay,0.15980387,Clay,42.0
-42.0,152.0,clay,0.2950983,Clay,42.0
-42.0,153.0,clay,0.34019613,Clay,42.0
-42.0,154.0,clay,0.2950983,Clay,42.0
-42.0,155.0,clay,0.20490217,Calcareous sediment,42.0
-42.0,156.0,clay,0.15980387,Calcareous sediment,42.0
-42.0,157.0,clay,0.2950983,Clay,42.0
-42.0,158.0,clay,0.34019613,Clay,42.0
-42.0,159.0,clay,0.38529444,Clay,42.0
-42.0,160.0,clay,0.5656862,Clay,42.0
-42.0,161.0,clay,0.5656862,Clay,42.0
-42.0,162.0,clay,0.4754901,Clay,42.0
-42.0,163.0,clay,0.34019613,Clay,42.0
-41.0,-177.0,carbonate-ooze,-0.9676471,Calcareous sediment,41.0
-41.0,-176.0,carbonate-ooze,-0.6970587,Calcareous sediment,41.0
-41.0,-175.0,carbonate-ooze,-0.74215674,Calcareous sediment,41.0
-41.0,-174.0,carbonate-ooze,-0.74215674,Calcareous sediment,41.0
-41.0,-173.0,clay,-0.38137245,Calcareous sediment,41.0
-41.0,-172.0,clay,-0.24607849,Calcareous sediment,41.0
-41.0,-171.0,clay,-0.24607849,Calcareous sediment,41.0
-41.0,-170.0,clay,-0.065686226,Calcareous sediment,41.0
-41.0,-169.0,clay,0.20490217,Clay,41.0
-41.0,-168.0,clay,0.43039227,Clay,41.0
-41.0,-167.0,clay,0.5205884,Clay,41.0
-41.0,-166.0,clay,0.34019613,Clay,41.0
-41.0,-165.0,clay,-0.020587921,Calcareous sediment,41.0
-41.0,-164.0,clay,0.38529444,Clay,41.0
-41.0,-163.0,clay,0.70098066,Clay,41.0
-41.0,-162.0,clay,0.7911768,Clay,41.0
-41.0,-161.0,clay,0.8362746,Clay,41.0
-41.0,-160.0,clay,0.7911768,Clay,41.0
-41.0,-159.0,clay,0.5205884,Clay,41.0
-41.0,-158.0,clay,0.43039227,Clay,41.0
-41.0,-157.0,clay,0.4754901,Clay,41.0
-41.0,-156.0,clay,0.61078453,Clay,41.0
-41.0,-155.0,clay,0.61078453,Clay,41.0
-41.0,-154.0,clay,0.61078453,Clay,41.0
-41.0,-153.0,clay,0.5656862,Clay,41.0
-41.0,-152.0,clay,0.61078453,Clay,41.0
-41.0,-151.0,clay,0.65588236,Clay,41.0
-41.0,-150.0,clay,0.8362746,Clay,41.0
-41.0,-149.0,clay,1.0166669,Clay,41.0
-41.0,-148.0,clay,1.1519608,Clay,41.0
-41.0,-147.0,clay,1.2872548,Clay,41.0
-41.0,-146.0,clay,1.2872548,Clay,41.0
-41.0,-145.0,clay,1.1519608,Clay,41.0
-41.0,-144.0,clay,0.9715686,Clay,41.0
-41.0,-143.0,clay,1.0166669,Clay,41.0
-41.0,-142.0,clay,1.106863,Clay,41.0
-41.0,-141.0,clay,1.1519608,Clay,41.0
-41.0,-140.0,clay,1.0166669,Clay,41.0
-41.0,-139.0,clay,0.92647076,Clay,41.0
-41.0,-138.0,clay,0.8362746,Clay,41.0
-41.0,-137.0,clay,0.7911768,Clay,41.0
-41.0,-136.0,clay,0.8362746,Clay,41.0
-41.0,-135.0,clay,0.70098066,Clay,41.0
-41.0,-134.0,clay,0.65588236,Clay,41.0
-41.0,-133.0,clay,0.70098066,Clay,41.0
-41.0,-132.0,clay,0.70098066,Clay,41.0
-41.0,-131.0,clay,0.65588236,Clay,41.0
-41.0,-130.0,clay,0.5205884,Clay,41.0
-41.0,-129.0,clay,0.4754901,Clay,41.0
-41.0,-128.0,clay,0.34019613,Clay,41.0
-41.0,-127.0,clay,0.25,Lithogenous sediment,41.0
-41.0,-126.0,clay,0.15980387,Lithogenous sediment,41.0
-41.0,-125.0,clay,0.11470604,Lithogenous sediment,41.0
-41.0,-124.0,clay,-0.110784054,Lithogenous sediment,41.0
-41.0,-123.0,clay,-0.24607849,Lithogenous sediment,41.0
-41.0,-122.0,clay,-0.15588236,Lithogenous sediment,41.0
-41.0,-121.0,clay,-0.20098019,Lithogenous sediment,41.0
-41.0,-120.0,clay,-0.15588236,Lithogenous sediment,41.0
-41.0,-119.0,clay,-0.24607849,Lithogenous sediment,41.0
-41.0,-118.0,clay,-0.47156858,Lithogenous sediment,41.0
-41.0,-117.0,carbonate-ooze,-0.6519606,Lithogenous sediment,41.0
-41.0,-116.0,carbonate-ooze,-0.7872548,Lithogenous sediment,41.0
-41.0,-115.0,carbonate-ooze,-0.9676471,Lithogenous sediment,41.0
-41.0,-114.0,carbonate-ooze,-1.1480391,Lithogenous sediment,41.0
-41.0,-113.0,carbonate-ooze,-1.2382352,Lithogenous sediment,41.0
-41.0,-112.0,carbonate-ooze,-1.4637253,Lithogenous sediment,41.0
-41.0,-111.0,carbonate-ooze,-1.5539215,Lithogenous sediment,41.0
-41.0,-110.0,carbonate-ooze,-1.2833333,Lithogenous sediment,41.0
-41.0,-109.0,carbonate-ooze,-1.057843,Lithogenous sediment,41.0
-41.0,-108.0,carbonate-ooze,-0.8323529,Lithogenous sediment,41.0
-41.0,-107.0,carbonate-ooze,-0.6970587,Lithogenous sediment,41.0
-41.0,-106.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-105.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-104.0,clay,-0.51666665,Lithogenous sediment,41.0
-41.0,-103.0,clay,-0.42647052,Lithogenous sediment,41.0
-41.0,-102.0,clay,-0.33627462,Clay,41.0
-41.0,-101.0,clay,-0.15588236,Lithogenous sediment,41.0
-41.0,-100.0,clay,0.024509907,Lithogenous sediment,41.0
-41.0,-99.0,clay,0.024509907,Lithogenous sediment,41.0
-41.0,-98.0,clay,-0.38137245,Lithogenous sediment,41.0
-41.0,-97.0,clay,-0.47156858,Lithogenous sediment,41.0
-41.0,-96.0,clay,-0.5617647,Lithogenous sediment,41.0
-41.0,-95.0,carbonate-ooze,-0.6519606,Lithogenous sediment,41.0
-41.0,-94.0,carbonate-ooze,-0.7872548,Lithogenous sediment,41.0
-41.0,-93.0,carbonate-ooze,-0.9676471,Lithogenous sediment,41.0
-41.0,-92.0,carbonate-ooze,-1.057843,Lithogenous sediment,41.0
-41.0,-91.0,carbonate-ooze,-0.9676471,Lithogenous sediment,41.0
-41.0,-90.0,carbonate-ooze,-0.87745094,Lithogenous sediment,41.0
-41.0,-89.0,carbonate-ooze,-0.87745094,Lithogenous sediment,41.0
-41.0,-88.0,carbonate-ooze,-0.7872548,Lithogenous sediment,41.0
-41.0,-87.0,carbonate-ooze,-0.7872548,Lithogenous sediment,41.0
-41.0,-86.0,carbonate-ooze,-0.6970587,Lithogenous sediment,41.0
-41.0,-85.0,carbonate-ooze,-0.6970587,Lithogenous sediment,41.0
-41.0,-84.0,carbonate-ooze,-0.6519606,Lithogenous sediment,41.0
-41.0,-83.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-82.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-81.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-80.0,carbonate-ooze,-0.60686255,Lithogenous sediment,41.0
-41.0,-79.0,carbonate-ooze,-0.6970587,Lithogenous sediment,41.0
-41.0,-78.0,carbonate-ooze,-0.6519606,Lithogenous sediment,41.0
-41.0,-77.0,carbonate-ooze,-0.60686255,Clay,41.0
-41.0,-76.0,clay,-0.5617647,Clay,41.0
-41.0,-54.0,clay,-0.08431387,Lithogenous sediment,41.0
-41.0,-53.0,clay,0.3666668,Clay,41.0
-41.0,-52.0,clay,0.54705906,Clay,41.0
-41.0,-51.0,clay,0.50196075,Lithogenous sediment,41.0
-41.0,-50.0,clay,0.50196075,Lithogenous sediment,41.0
-41.0,-49.0,clay,0.50196075,Clay,41.0
-41.0,-48.0,clay,0.3215685,Clay,41.0
-41.0,-47.0,clay,0.18627453,Clay,41.0
-41.0,-46.0,clay,0.1411767,Clay,41.0
-41.0,-45.0,clay,0.096078396,Clay,41.0
-41.0,-44.0,clay,0.1411767,Clay,41.0
-41.0,-43.0,clay,0.1411767,Clay,41.0
-41.0,-42.0,clay,0.18627453,Clay,41.0
-41.0,-41.0,clay,0.18627453,Clay,41.0
-41.0,-40.0,clay,0.23137236,Clay,41.0
-41.0,-39.0,clay,0.23137236,Clay,41.0
-41.0,-38.0,clay,0.23137236,Clay,41.0
-41.0,-37.0,clay,0.23137236,Clay,41.0
-41.0,-36.0,clay,0.050980568,Clay,41.0
-41.0,-35.0,clay,0.005882263,Clay,41.0
-41.0,-34.0,clay,0.005882263,Clay,41.0
-41.0,-33.0,clay,-0.039215565,Clay,41.0
-41.0,-32.0,clay,-0.17451,Clay,41.0
-41.0,-31.0,clay,-0.30980396,Clay,41.0
-41.0,-30.0,clay,-0.53529406,Clay,41.0
-41.0,-29.0,clay,-0.6254902,Clay,41.0
-41.0,-28.0,clay,-0.6254902,Clay,41.0
-41.0,-27.0,clay,-0.670588,Clay,41.0
-41.0,-26.0,carbonate-ooze,-0.7156863,Clay,41.0
-41.0,-25.0,carbonate-ooze,-0.76078415,Clay,41.0
-41.0,-24.0,carbonate-ooze,-0.8960786,Calcareous sediment,41.0
-41.0,-23.0,carbonate-ooze,-0.9862747,Calcareous sediment,41.0
-41.0,-22.0,carbonate-ooze,-1.1666667,Calcareous sediment,41.0
-41.0,-21.0,carbonate-ooze,-1.3019607,Calcareous sediment,41.0
-41.0,-20.0,carbonate-ooze,-1.482353,Calcareous sediment,41.0
-41.0,-19.0,carbonate-ooze,-1.527451,Calcareous sediment,41.0
-41.0,-18.0,carbonate-ooze,-1.8431373,Calcareous sediment,41.0
-41.0,-17.0,carbonate-ooze,-2.2039216,Calcareous sediment,41.0
-41.0,-16.0,carbonate-ooze,-2.0686274,Calcareous sediment,41.0
-41.0,-15.0,carbonate-ooze,-1.8431373,Calcareous sediment,41.0
-41.0,-14.0,carbonate-ooze,-1.8431373,Calcareous sediment,41.0
-41.0,-13.0,carbonate-ooze,-1.7980392,Calcareous sediment,41.0
-41.0,-12.0,carbonate-ooze,-1.6176472,Calcareous sediment,41.0
-41.0,-11.0,carbonate-ooze,-1.4372549,Clay,41.0
-41.0,-10.0,carbonate-ooze,-1.4372549,Clay,41.0
-41.0,-9.0,carbonate-ooze,-1.3921568,Calcareous sediment,41.0
-41.0,-8.0,carbonate-ooze,-1.3921568,Clay,41.0
-41.0,-7.0,carbonate-ooze,-1.3019607,Calcareous sediment,41.0
-41.0,-6.0,carbonate-ooze,-1.4372549,Calcareous sediment,41.0
-41.0,-5.0,carbonate-ooze,-1.0313725,Calcareous sediment,41.0
-41.0,-4.0,clay,-0.7156863,Clay,41.0
-41.0,-3.0,clay,-0.6254902,Calcareous sediment,41.0
-41.0,-2.0,clay,-0.44509792,Calcareous sediment,41.0
-41.0,-1.0,clay,-0.30980396,Calcareous sediment,41.0
-41.0,0.0,clay,-0.49019623,Calcareous sediment,41.0
-41.0,1.0,carbonate-ooze,-0.76078415,Clay,41.0
-41.0,2.0,clay,-0.6254902,Clay,41.0
-41.0,3.0,clay,-0.30980396,Clay,41.0
-41.0,4.0,clay,-0.1294117,Clay,41.0
-41.0,5.0,clay,0.005882263,Clay,41.0
-41.0,6.0,clay,0.096078396,Clay,41.0
-41.0,7.0,clay,0.096078396,Clay,41.0
-41.0,8.0,clay,-0.039215565,Clay,41.0
-41.0,9.0,clay,-0.21960783,Clay,41.0
-41.0,10.0,clay,-0.3549018,Clay,41.0
-41.0,11.0,clay,-0.4000001,Clay,41.0
-41.0,12.0,clay,-0.49019623,Clay,41.0
-41.0,13.0,carbonate-ooze,-0.80588245,Clay,41.0
-41.0,14.0,carbonate-ooze,-1.3470588,Calcareous sediment,41.0
-41.0,15.0,carbonate-ooze,-0.80588245,Clay,41.0
-41.0,16.0,clay,-0.08431387,Clay,41.0
-41.0,17.0,clay,0.005882263,Clay,41.0
-41.0,18.0,clay,-0.08431387,Clay,41.0
-41.0,19.0,clay,-0.039215565,Clay,41.0
-41.0,20.0,clay,0.7509804,Clay,41.0
-41.0,21.0,clay,0.8411765,Clay,41.0
-41.0,22.0,clay,0.8411765,Clay,41.0
-41.0,23.0,clay,0.48039198,Clay,41.0
-41.0,24.0,clay,-0.2411766,Calcareous sediment,41.0
-41.0,25.0,carbonate-ooze,-1.2333336,Calcareous sediment,41.0
-41.0,26.0,carbonate-ooze,-1.4588237,Calcareous sediment,41.0
-41.0,27.0,carbonate-ooze,-1.5039217,Calcareous sediment,41.0
-41.0,28.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,29.0,clay,-0.015686512,Calcareous sediment,41.0
-41.0,30.0,clay,0.34509802,Clay,41.0
-41.0,31.0,clay,0.48039198,Clay,41.0
-41.0,32.0,clay,0.2999997,Clay,41.0
-41.0,33.0,clay,0.5254898,Clay,41.0
-41.0,34.0,clay,0.66078424,Clay,41.0
-41.0,35.0,clay,0.5705881,Clay,41.0
-41.0,36.0,clay,0.34509802,Clay,41.0
-41.0,37.0,clay,0.16470575,Calcareous sediment,41.0
-41.0,38.0,clay,-0.105882645,Calcareous sediment,41.0
-41.0,39.0,clay,-0.42156887,Calcareous sediment,41.0
-41.0,40.0,carbonate-ooze,-0.78235316,Calcareous sediment,41.0
-41.0,41.0,carbonate-ooze,-1.4588237,Calcareous sediment,41.0
-41.0,42.0,carbonate-ooze,-1.864706,Calcareous sediment,41.0
-41.0,43.0,carbonate-ooze,-1.639216,Calcareous sediment,41.0
-41.0,44.0,carbonate-ooze,-1.4588237,Calcareous sediment,41.0
-41.0,45.0,carbonate-ooze,-1.3686275,Calcareous sediment,41.0
-41.0,46.0,carbonate-ooze,-1.0980394,Calcareous sediment,41.0
-41.0,47.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,48.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,49.0,carbonate-ooze,-0.9627452,Calcareous sediment,41.0
-41.0,50.0,carbonate-ooze,-0.78235316,Calcareous sediment,41.0
-41.0,51.0,carbonate-ooze,-0.64705896,Calcareous sediment,41.0
-41.0,52.0,carbonate-ooze,-0.55686283,Calcareous sediment,41.0
-41.0,53.0,clay,-0.42156887,Calcareous sediment,41.0
-41.0,54.0,clay,-0.06078434,Clay,41.0
-41.0,55.0,clay,0.16470575,Clay,41.0
-41.0,56.0,clay,0.34509802,Clay,41.0
-41.0,57.0,clay,0.48039198,Clay,41.0
-41.0,58.0,clay,0.61568594,Clay,41.0
-41.0,59.0,clay,0.7509804,Clay,41.0
-41.0,60.0,clay,0.7960782,Clay,41.0
-41.0,61.0,clay,0.8411765,Clay,41.0
-41.0,62.0,clay,0.88627434,Clay,41.0
-41.0,63.0,clay,0.8411765,Clay,41.0
-41.0,64.0,clay,0.7058821,Clay,41.0
-41.0,65.0,clay,0.43529415,Clay,41.0
-41.0,66.0,clay,0.11960745,Clay,41.0
-41.0,67.0,clay,-0.015686512,Calcareous sediment,41.0
-41.0,68.0,clay,-0.15098047,Calcareous sediment,41.0
-41.0,69.0,clay,-0.2411766,Calcareous sediment,41.0
-41.0,70.0,clay,-0.2411766,Calcareous sediment,41.0
-41.0,71.0,clay,-0.19607878,Calcareous sediment,41.0
-41.0,72.0,clay,-0.19607878,Calcareous sediment,41.0
-41.0,73.0,clay,-0.33137274,Calcareous sediment,41.0
-41.0,74.0,clay,-0.46666694,Calcareous sediment,41.0
-41.0,75.0,carbonate-ooze,-0.69215703,Calcareous sediment,41.0
-41.0,76.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,77.0,carbonate-ooze,-1.2784317,Calcareous sediment,41.0
-41.0,78.0,carbonate-ooze,-1.4137256,Lithogenous sediment,41.0
-41.0,79.0,carbonate-ooze,-1.4137256,Lithogenous sediment,41.0
-41.0,80.0,carbonate-ooze,-1.2784317,Lithogenous sediment,41.0
-41.0,81.0,carbonate-ooze,-1.3235297,Lithogenous sediment,41.0
-41.0,82.0,carbonate-ooze,-1.3686275,Lithogenous sediment,41.0
-41.0,83.0,carbonate-ooze,-1.1882355,Calcareous sediment,41.0
-41.0,84.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,85.0,carbonate-ooze,-1.0078433,Calcareous sediment,41.0
-41.0,86.0,carbonate-ooze,-1.2333336,Calcareous sediment,41.0
-41.0,87.0,carbonate-ooze,-1.4588237,Calcareous sediment,41.0
-41.0,88.0,carbonate-ooze,-1.4588237,Calcareous sediment,41.0
-41.0,89.0,carbonate-ooze,-1.3686275,Calcareous sediment,41.0
-41.0,90.0,carbonate-ooze,-1.3235297,Calcareous sediment,41.0
-41.0,91.0,carbonate-ooze,-1.1882355,Calcareous sediment,41.0
-41.0,92.0,carbonate-ooze,-1.0529413,Calcareous sediment,41.0
-41.0,93.0,carbonate-ooze,-0.91764736,Calcareous sediment,41.0
-41.0,94.0,carbonate-ooze,-0.8274512,Calcareous sediment,41.0
-41.0,95.0,carbonate-ooze,-0.7372551,Calcareous sediment,41.0
-41.0,96.0,clay,-0.55686283,Calcareous sediment,41.0
-41.0,97.0,clay,-0.511765,Calcareous sediment,41.0
-41.0,98.0,clay,-0.42156887,Calcareous sediment,41.0
-41.0,99.0,clay,-0.33137274,Calcareous sediment,41.0
-41.0,100.0,clay,-0.2411766,Calcareous sediment,41.0
-41.0,101.0,clay,-0.105882645,Calcareous sediment,41.0
-41.0,102.0,clay,-0.015686512,Calcareous sediment,41.0
-41.0,103.0,clay,-0.06078434,Calcareous sediment,41.0
-41.0,104.0,clay,-0.15098047,Calcareous sediment,41.0
-41.0,105.0,clay,-0.19607878,Calcareous sediment,41.0
-41.0,106.0,clay,-0.06078434,Calcareous sediment,41.0
-41.0,107.0,clay,0.029411793,Calcareous sediment,41.0
-41.0,108.0,clay,-0.015686512,Calcareous sediment,41.0
-41.0,109.0,clay,0.11960745,Calcareous sediment,41.0
-41.0,110.0,clay,0.16470575,Calcareous sediment,41.0
-41.0,111.0,clay,0.11960745,Calcareous sediment,41.0
-41.0,112.0,clay,0.20980358,Clay,41.0
-41.0,113.0,clay,0.2549019,Calcareous sediment,41.0
-41.0,114.0,clay,0.2549019,Calcareous sediment,41.0
-41.0,115.0,clay,0.2999997,Calcareous sediment,41.0
